Time (s),Pump 1 (uL/min),Pump 2 (uL/min)
447.9166488,406.252104,393.747896
447.9999821,405.9922013,394.0077987
448.0833154,405.7322255,394.2677745
448.1666487,405.4721795,394.5278205
448.2499821,405.2120671,394.7879329
448.3333154,404.9518911,395.0481089
448.4166487,404.6916546,395.3083454
448.4999821,404.4313612,395.5686388
448.5833154,404.1710136,395.8289864
448.6666487,403.910615,396.089385
448.7499821,403.6501688,396.3498312
448.8333154,403.3896779,396.6103221
448.9166487,403.1291457,396.8708543
448.999982,402.8685755,397.1314245
449.0833154,402.6079703,397.3920297
449.1666487,402.3473333,397.6526667
449.249982,402.0866676,397.9133324
449.3333154,401.8259764,398.1740236
449.4166487,401.5652633,398.4347367
449.499982,401.3045304,398.6954696
449.5833154,401.0437823,398.9562177
449.6666487,400.7830212,399.2169788
449.749982,400.5222503,399.4777497
449.8333153,400.2614735,399.7385265
449.9166487,400.0006932,399.9993068
449.999982,400.0006932,399.9993068
450.0833153,399.7399133,400.2600867
450.1666487,399.4791361,400.5208639
450.249982,399.2183656,400.7816344
450.3333153,398.9576045,401.0423955
450.4166487,398.6968559,401.3031441
450.499982,398.4361235,401.5638765
450.5833153,398.1754104,401.8245896
450.6666486,397.9147192,402.0852808
450.749982,397.6540535,402.3459465
450.8333153,397.3934165,402.6065835
450.9166486,397.1328109,402.8671891
450.999982,396.8722406,403.1277594
451.0833153,396.6117089,403.3882911
451.1666486,396.351218,403.648782
451.249982,396.0907718,403.9092282
451.3333153,395.8303732,404.1696268
451.4166486,395.5700256,404.4299744
451.4999819,395.3097318,404.6902682
451.5833153,395.0494953,404.9505047
451.6666486,394.7893193,405.2106807
451.7499819,394.5292069,405.4707931
451.8333153,394.2691613,405.7308387
451.9166486,394.0091855,405.9908145
451.9999819,393.7492828,406.2507172
452.0833153,393.4894563,406.5105437
452.1666486,393.2297094,406.7702906
452.2499819,392.9700451,407.0299549
452.3333152,392.7104662,407.2895338
452.4166486,392.4509766,407.5490234
452.4999819,392.1915788,407.8084212
452.5833152,391.9322764,408.0677236
452.6666486,391.6730725,408.3269275
452.7499819,391.4139704,408.5860296
452.8333152,391.1549726,408.8450274
452.9166486,390.8960828,409.1039172
452.9999819,390.6373041,409.3626959
453.0833152,390.3786397,409.6213603
453.1666485,390.1200926,409.8799074
453.2499819,389.861666,410.138334
453.3333152,389.6033631,410.3966369
453.4166485,389.345187,410.654813
453.4999819,389.0871408,410.9128592
453.5833152,388.8292281,411.1707719
453.6666485,388.5714511,411.4285489
453.7499819,388.313814,411.686186
453.8333152,388.0563192,411.9436808
453.9166485,387.7989706,412.2010294
453.9999818,387.5417702,412.4582298
454.0833152,387.2847221,412.7152779
454.1666485,387.0278291,412.9721709
454.2499818,386.7710941,413.2289059
454.3333152,386.5145205,413.4854795
454.4166485,386.2581117,413.7418883
454.4999818,386.0018705,413.9981295
454.5833152,385.7458,414.2542
454.6666485,385.4899033,414.5100967
454.7499818,385.2341836,414.7658164
454.8333151,384.9786439,415.0213561
454.9166485,384.7232879,415.2767121
454.9999818,384.4681179,415.5318821
455.0833151,384.2131373,415.7868627
455.1666485,383.9583494,416.0416506
455.2499818,383.7037573,416.2962427
455.3333151,383.4493636,416.5506364
455.4166485,383.1951725,416.8048275
455.4999818,382.941186,417.058814
455.5833151,382.6874075,417.3125925
455.6666484,382.4338404,417.5661596
455.7499818,382.1804874,417.8195126
455.8333151,381.9273517,418.0726483
455.9166484,381.6744365,418.3255635
455.9999818,381.4217452,418.5782548
456.0833151,381.1692802,418.8307198
456.1666484,380.917045,419.082955
456.2499818,380.6650428,419.3349572
456.3333151,380.4132762,419.5867238
456.4166484,380.1617484,419.8382516
456.4999817,379.9104629,420.0895371
456.5833151,379.6594221,420.3405779
456.6666484,379.4086299,420.5913701
456.7499817,379.1580886,420.8419114
456.8333151,378.9078013,421.0921987
456.9166484,378.6577716,421.3422284
456.9999817,378.4080026,421.5919974
457.0833151,378.1584966,421.8415034
457.1666484,377.9092568,422.0907432
457.2499817,377.660287,422.339713
457.333315,377.4115892,422.5884108
457.4166484,377.1631674,422.8368326
457.4999817,376.9150238,423.0849762
457.583315,376.667162,423.332838
457.6666484,376.4195851,423.5804149
457.7499817,376.1722954,423.8277046
457.833315,375.9252964,424.0747036
457.9166484,375.6785913,424.3214087
457.9999817,375.4321828,424.5678172
458.083315,375.186074,424.813926
458.1666483,374.940268,425.059732
458.2499817,374.6947676,425.3052324
458.333315,374.4495759,425.5504241
458.4166483,374.2046955,425.7953045
458.4999817,373.96013,426.03987
458.583315,373.7158827,426.2841173
458.6666483,373.4719552,426.5280448
458.7499817,373.2283516,426.7716484
458.833315,372.9850751,427.0149249
458.9166483,372.7421274,427.2578726
458.9999816,372.4995125,427.5004875
459.083315,372.2572332,427.7427668
459.1666483,372.0152922,427.9847078
459.2499816,371.7736925,428.2263075
459.333315,371.5324373,428.4675627
459.4166483,371.2915293,428.7084707
459.4999816,371.0509713,428.9490287
459.583315,370.8107667,429.1892333
459.6666483,370.5709178,429.4290822
459.7499816,370.3314282,429.6685718
459.8333149,370.0923005,429.9076995
459.9166483,369.8535376,430.1464624
459.9999816,369.6151425,430.3848575
460.0833149,369.3771178,430.6228822
460.1666483,369.1394668,430.8605332
460.2499816,368.9021926,431.0978074
460.3333149,368.6652973,431.3347027
460.4166483,368.4287843,431.5712157
460.4999816,368.1926564,431.8073436
460.5833149,367.9569166,432.0430834
460.6666482,367.7215679,432.2784321
460.7499816,367.4866125,432.5133875
460.8333149,367.252054,432.747946
460.9166482,367.0178952,432.9821048
460.9999816,366.7841382,433.2158618
461.0833149,366.5507866,433.4492134
461.1666482,366.3178432,433.6821568
461.2499816,366.0853106,433.9146894
461.3333149,365.8531915,434.1468085
461.4166482,365.621489,434.378511
461.4999815,365.3902059,434.6097941
461.5833149,365.1593452,434.8406548
461.6666482,364.9289092,435.0710908
461.7499815,364.6989011,435.3010989
461.8333149,364.4693235,435.5306765
461.9166482,364.2401796,435.7598204
461.9999815,364.011472,435.988528
462.0833149,363.783203,436.216797
462.1666482,363.5553762,436.4446238
462.2499815,363.3279933,436.6720067
462.3333148,363.1010585,436.8989415
462.4166482,362.8745734,437.1254266
462.4999815,362.6485413,437.3514587
462.5833148,362.4229648,437.5770352
462.6666482,362.1978466,437.8021534
462.7499815,361.9731898,438.0268102
462.8333148,361.7489967,438.2510033
462.9166482,361.52527,438.47473
462.9999815,361.3020128,438.6979872
463.0833148,361.0792278,438.9207722
463.1666481,360.8569176,439.1430824
463.2499815,360.6350846,439.3649154
463.3333148,360.4137318,439.5862682
463.4166481,360.192862,439.807138
463.4999815,359.9724778,440.0275222
463.5833148,359.752582,440.247418
463.6666481,359.5331771,440.4668229
463.7499815,359.3142659,440.6857341
463.8333148,359.0958507,440.9041493
463.9166481,358.8779345,441.1220655
463.9999814,358.6605201,441.3394799
464.0833148,358.4436102,441.5563898
464.1666481,358.2272069,441.7727931
464.2499814,358.011313,441.988687
464.3333148,357.7959316,442.2040684
464.4166481,357.581065,442.418935
464.4999814,357.3667158,442.6332842
464.5833148,357.1528868,442.8471132
464.6666481,356.9395801,443.0604199
464.7499814,356.7267989,443.2732011
464.8333147,356.5145455,443.4854545
464.9166481,356.3028229,443.6971771
464.9999814,356.091633,443.908367
465.0833147,355.8809785,444.1190215
465.1666481,355.6708625,444.3291375
465.2499814,355.4612872,444.5387128
465.3333147,355.2522553,444.7477447
465.4166481,355.0437691,444.9562309
465.4999814,354.8358312,445.1641688
465.5833147,354.6284444,445.3715556
465.666648,354.4216113,445.5783887
465.7499814,354.2153338,445.7846662
465.8333147,354.0096148,445.9903852
465.916648,353.8044568,446.1955432
465.9999814,353.5998624,446.4001376
466.0833147,353.3958342,446.6041658
466.166648,353.1923746,446.8076254
466.2499814,352.9894857,447.0105143
466.3333147,352.7871702,447.2128298
466.416648,352.5854305,447.4145695
466.4999813,352.3842695,447.6157305
466.5833147,352.1836892,447.8163108
466.666648,351.9836921,448.0163079
466.7499813,351.784281,448.215719
466.8333147,351.5854577,448.4145423
466.916648,351.3872253,448.6127747
466.9999813,351.1895857,448.8104143
467.0833147,350.9925414,449.0074586
467.166648,350.7960952,449.2039048
467.2499813,350.6002488,449.3997512
467.3333146,350.4050055,449.5949945
467.416648,350.210367,449.789633
467.4999813,350.0163359,449.9836641
467.5833146,349.8229142,450.1770858
467.666648,349.6301048,450.3698952
467.7499813,349.4379101,450.5620899
467.8333146,349.2463319,450.7536681
467.916648,349.0553728,450.9446272
467.9999813,348.8650351,451.1349649
468.0833146,348.6753214,451.3246786
468.1666479,348.4862336,451.5137664
468.2499813,348.2977739,451.7022261
468.3333146,348.1099454,451.8900546
468.4166479,347.9227495,452.0772505
468.4999813,347.7361893,452.2638107
468.5833146,347.5502662,452.4497338
468.6666479,347.3649832,452.6350168
468.7499813,347.1803423,452.8196577
468.8333146,346.9963451,453.0036549
468.9166479,346.8129953,453.1870047
468.9999812,346.6302937,453.3697063
469.0833146,346.4482435,453.5517565
469.1666479,346.2668461,453.7331539
469.2499812,346.0861045,453.9138955
469.3333146,345.9060206,454.0939794
469.4166479,345.7265962,454.2734038
469.4999812,345.5478343,454.4521657
469.5833146,345.3697364,454.6302636
469.6666479,345.1923051,454.8076949
469.7499812,345.0155422,454.9844578
469.8333145,344.83945,455.16055
469.9166479,344.6640307,455.3359693
469.9999812,344.489286,455.510714
470.0833145,344.3152192,455.6847808
470.1666479,344.1418311,455.8581689
470.2499812,343.9691244,456.0308756
470.3333145,343.7971014,456.2028986
470.4166479,343.6257642,456.3742358
470.4999812,343.4551143,456.5448857
470.5833145,343.2851543,456.7148457
470.6666478,343.115886,456.884114
470.7499812,342.9473117,457.0526883
470.8333145,342.7794335,457.2205665
470.9166478,342.6122534,457.3877466
470.9999812,342.445773,457.554227
471.0833145,342.2799946,457.7200054
471.1666478,342.1149205,457.8850795
471.2499812,341.9505524,458.0494476
471.3333145,341.7868927,458.2131073
471.4166478,341.6239425,458.3760575
471.4999811,341.4617047,458.5382953
471.5833145,341.3001814,458.6998186
471.6666478,341.1393736,458.8606264
471.7499811,340.979284,459.020716
471.8333145,340.8199142,459.1800858
471.9166478,340.6612667,459.3387333
471.9999811,340.5033427,459.4966573
472.0833145,340.3461444,459.6538556
472.1666478,340.1896741,459.8103259
472.2499811,340.0339332,459.9660668
472.3333144,339.8789238,460.1210762
472.4166478,339.7246479,460.2753521
472.4999811,339.5711071,460.4288929
472.5833144,339.4183032,460.5816968
472.6666478,339.2662386,460.7337614
472.7499811,339.1149149,460.8850851
472.8333144,338.9643336,461.0356664
472.9166478,338.8144973,461.1855027
472.9999811,338.665407,461.334593
473.0833144,338.5170652,461.4829348
473.1666477,338.369473,461.630527
473.2499811,338.2226329,461.7773671
473.3333144,338.0765464,461.9234536
473.4166477,337.9312152,462.0687848
473.4999811,337.7866406,462.2133594
473.5833144,337.6428255,462.3571745
473.6666477,337.499771,462.500229
473.7499811,337.357479,462.642521
473.8333144,337.2159509,462.7840491
473.9166477,337.0751889,462.9248111
473.999981,336.9351942,463.0648058
474.0833144,336.7959688,463.2040312
474.1666477,336.6575144,463.3424856
474.249981,336.5198328,463.4801672
474.3333144,336.3829254,463.6170746
474.4166477,336.2467943,463.7532057
474.499981,336.1114405,463.8885595
474.5833144,335.9768662,464.0231338
474.6666477,335.8430733,464.1569267
474.749981,335.7100625,464.2899375
474.8333143,335.5778362,464.4221638
474.9166477,335.4463957,464.5536043
474.999981,335.3157423,464.6842577
475.0833143,335.1858783,464.8141217
475.1666477,335.0568051,464.9431949
475.249981,334.9285234,465.0714766
475.3333143,334.801036,465.198964
475.4166477,334.6743439,465.3256561
475.499981,334.5484487,465.4515513
475.5833143,334.4233519,465.5766481
475.6666476,334.2990547,465.7009453
475.749981,334.175559,465.824441
475.8333143,334.0528666,465.9471334
475.9166476,333.9309784,466.0690216
475.999981,333.8098965,466.1901035
476.0833143,333.6896215,466.3103785
476.1666476,333.5701556,466.4298444
476.249981,333.4515001,466.5484999
476.3333143,333.3336564,466.6663436
476.4166476,333.2166258,466.7833742
476.4999809,333.1004097,466.8995903
476.5833143,332.9850098,467.0149902
476.6666476,332.8704275,467.1295725
476.7499809,332.7566637,467.2433363
476.8333143,332.6437207,467.3562793
476.9166476,332.5315993,467.4684007
476.9999809,332.4203004,467.5796996
477.0833143,332.3098263,467.6901737
477.1666476,332.2001779,467.7998221
477.2499809,332.091356,467.908644
477.3333142,331.9833629,468.0166371
477.4166476,331.8761995,468.1238005
477.4999809,331.7698671,468.2301329
477.5833142,331.6643672,468.3356328
477.6666476,331.5597005,468.4402995
477.7499809,331.4558689,468.5441311
477.8333142,331.3528732,468.6471268
477.9166476,331.2507149,468.7492851
477.9999809,331.1493952,468.8506048
478.0833142,331.0489155,468.9510845
478.1666475,330.9492772,469.0507228
478.2499809,330.8504806,469.1495194
478.3333142,330.7525281,469.2474719
478.4166475,330.6554201,469.3445799
478.4999809,330.5591579,469.4408421
478.5833142,330.4637424,469.5362576
478.6666475,330.3691759,469.6308241
478.7499809,330.2754583,469.7245417
478.8333142,330.182591,469.817409
478.9166475,330.0905759,469.9094241
478.9999808,329.9994132,470.0005868
479.0833142,329.9091045,470.0908955
479.1666475,329.819651,470.180349
479.2499808,329.7310532,470.2689468
479.3333142,329.6433128,470.3566872
479.4166475,329.5564308,470.4435692
479.4999808,329.4704077,470.5295923
479.5833142,329.3852451,470.6147549
479.6666475,329.3009441,470.6990559
479.7499808,329.2175054,470.7824946
479.8333141,329.13493,470.86507
479.9166475,329.0532189,470.9467811
479.9999808,328.9723737,471.0276263
480.0833141,328.8923945,471.1076055
480.1666475,328.8132831,471.1867169
480.2499808,328.7350399,471.2649601
480.3333141,328.6576658,471.3423342
480.4166475,328.5811622,471.4188378
480.4999808,328.5055295,471.4944705
480.5833141,328.430769,471.569231
480.6666474,328.3568817,471.6431183
480.7499808,328.2838685,471.7161315
480.8333141,328.2117297,471.7882703
480.9166474,328.1404668,471.8595332
480.9999808,328.0700802,471.9299198
481.0833141,328.0005716,471.9994284
481.1666474,327.9319407,472.0680593
481.2499808,327.8641892,472.1358108
481.3333141,327.7973176,472.2026824
481.4166474,327.7313268,472.2686732
481.4999807,327.6662176,472.3337824
481.5833141,327.6019905,472.3980095
481.6666474,327.5386469,472.4613531
481.7499807,327.4761868,472.5238132
481.8333141,327.4146118,472.5853882
481.9166474,327.3539217,472.6460783
481.9999807,327.2941182,472.7058818
482.0833141,327.2352013,472.7647987
482.1666474,327.1771723,472.8228277
482.2499807,327.1200317,472.8799683
482.333314,327.0637799,472.9362201
482.4166474,327.0084174,472.9915826
482.4999807,326.953946,473.046054
482.583314,326.9003652,473.0996348
482.6666474,326.8476764,473.1523236
482.7499807,326.7958795,473.2041205
482.833314,326.7449759,473.2550241
482.9166474,326.6949657,473.3050343
482.9999807,326.6458497,473.3541503
483.083314,326.5976287,473.4023713
483.1666473,326.5503029,473.4496971
483.2499807,326.5038735,473.4961265
483.333314,326.4583402,473.5416598
483.4166473,326.4137041,473.5862959
483.4999807,326.3699654,473.6300346
483.583314,326.327125,473.672875
483.6666473,326.2851837,473.7148163
483.7499807,326.2441411,473.7558589
483.833314,326.2039985,473.7960015
483.9166473,326.1647559,473.8352441
483.9999806,326.1264138,473.8735862
484.083314,326.0889731,473.9110269
484.1666473,326.0524342,473.9475658
484.2499806,326.0167967,473.9832033
484.333314,325.9820624,474.0179376
484.4166473,325.9482303,474.0517697
484.4999806,325.9153019,474.0846981
484.583314,325.8832775,474.1167225
484.6666473,325.8521567,474.1478433
484.7499806,325.8219405,474.1780595
484.8333139,325.7926292,474.2073708
484.9166473,325.7642233,474.2357767
484.9999806,325.7367228,474.2632772
485.0833139,325.7101282,474.2898718
485.1666473,325.6844394,474.3155606
485.2499806,325.6596579,474.3403421
485.3333139,325.6357826,474.3642174
485.4166473,325.6128145,474.3871855
485.4999806,325.5907541,474.4092459
485.5833139,325.5696013,474.4303987
485.6666472,325.5493562,474.4506438
485.7499806,325.5300196,474.4699804
485.8333139,325.5115912,474.4884088
485.9166472,325.4940712,474.5059288
485.9999806,325.4774607,474.5225393
486.0833139,325.4617588,474.5382412
486.1666472,325.4469663,474.5530337
486.2499806,325.4330832,474.5669168
486.3333139,325.4201096,474.5798904
486.4166472,325.4080454,474.5919546
486.4999805,325.3968915,474.6031085
486.5833139,325.386648,474.613352
486.6666472,325.3773139,474.6226861
486.7499805,325.3688906,474.6311094
486.8333139,325.3613777,474.6386223
486.9166472,325.354775,474.645225
486.9999805,325.3490828,474.6509172
487.0833139,325.3443012,474.6556988
487.1666472,325.3404305,474.6595695
487.2499805,325.3374706,474.6625294
487.3333138,325.3354214,474.6645786
487.4166472,325.3342826,474.6657174
487.4999805,325.334055,474.665945
487.5833138,325.3347382,474.6652618
487.6666472,325.3363322,474.6636678
487.7499805,325.338837,474.661163
487.8333138,325.3422521,474.6577479
487.9166472,325.3465784,474.6534216
487.9999805,325.3518151,474.6481849
488.0833138,325.3579626,474.6420374
488.1666471,325.3650204,474.6349796
488.2499805,325.3729885,474.6270115
488.3333138,325.3818669,474.6181331
488.4166471,325.3916557,474.6083443
488.4999805,325.4023549,474.5976451
488.5833138,325.4139639,474.5860361
488.6666471,325.4264824,474.5735176
488.7499805,325.4399107,474.5600893
488.8333138,325.454249,474.545751
488.9166471,325.4694962,474.5305038
488.9999804,325.4856524,474.5143476
489.0833138,325.5027176,474.4972824
489.1666471,325.5206918,474.4793082
489.2499804,325.5395746,474.4604254
489.3333138,325.5593654,474.4406346
489.4166471,325.5800644,474.4199356
489.4999804,325.601671,474.398329
489.5833138,325.6241852,474.3758148
489.6666471,325.6476067,474.3523933
489.7499804,325.6719353,474.3280647
489.8333137,325.6971707,474.3028293
489.9166471,325.7233119,474.2766881
489.9999804,325.7503599,474.2496401
490.0833137,325.7783129,474.2216871
490.1666471,325.8071717,474.1928283
490.2499804,325.8369355,474.1630645
490.3333137,325.8676042,474.1323958
490.4166471,325.8991766,474.1008234
490.4999804,325.9316534,474.0683466
490.5833137,325.9650335,474.0349665
490.666647,325.9993167,474.0006833
490.7499804,326.0345026,473.9654974
490.8333137,326.0705908,473.9294092
490.916647,326.1075808,473.8924192
490.9999804,326.1454722,473.8545278
491.0833137,326.1842645,473.8157355
491.166647,326.2239573,473.7760427
491.2499804,326.2645497,473.7354503
491.3333137,326.3060421,473.6939579
491.416647,326.3484332,473.6515668
491.4999803,326.3917226,473.6082774
491.5833137,326.4359097,473.5640903
491.666647,326.4809946,473.5190054
491.7499803,326.526976,473.473024
491.8333137,326.5738538,473.4261462
491.916647,326.6216276,473.3783724
491.9999803,326.6702961,473.3297039
492.0833137,326.7198593,473.2801407
492.166647,326.7703162,473.2296838
492.2499803,326.8216664,473.1783336
492.3333136,326.873909,473.126091
492.416647,326.927044,473.072956
492.4999803,326.9810706,473.0189294
492.5833136,327.0359873,472.9640127
492.666647,327.0917942,472.9082058
492.7499803,327.1484909,472.8515091
492.8333136,327.2060759,472.7939241
492.916647,327.2645489,472.7354511
492.9999803,327.3239093,472.6760907
493.0833136,327.3841559,472.6158441
493.1666469,327.4452886,472.5547114
493.2499803,327.5073062,472.4926938
493.3333136,327.5702081,472.4297919
493.4166469,327.6339939,472.3660061
493.4999803,327.6986618,472.3013382
493.5833136,327.7642122,472.2357878
493.6666469,327.8306435,472.1693565
493.7499803,327.897955,472.102045
493.8333136,327.9661464,472.0338536
493.9166469,328.0352164,471.9647836
493.9999802,328.105164,471.894836
494.0833136,328.1759887,471.8240113
494.1666469,328.2476898,471.7523102
494.2499802,328.3202658,471.6797342
494.3333136,328.3937163,471.6062837
494.4166469,328.4680404,471.5319596
494.4999802,328.5432367,471.4567633
494.5833136,328.6193049,471.3806951
494.6666469,328.696244,471.303756
494.7499802,328.7740526,471.2259474
494.8333135,328.8527304,471.1472696
494.9166469,328.9322759,471.0677241
494.9999802,329.0126883,470.9873117
495.0833135,329.0939663,470.9060337
495.1666469,329.1761098,470.8238902
495.2499802,329.259117,470.740883
495.3333135,329.3429871,470.6570129
495.4166469,329.4277191,470.5722809
495.4999802,329.5133117,470.4866883
495.5833135,329.5997645,470.4002355
495.6666468,329.6870757,470.3129243
495.7499802,329.7752448,470.2247552
495.8333135,329.8642709,470.1357291
495.9166468,329.9541523,470.0458477
495.9999802,330.0448879,469.9551121
496.0833135,330.1364771,469.8635229
496.1666468,330.2289183,469.7710817
496.2499802,330.3222107,469.6777893
496.3333135,330.416353,469.583647
496.4166468,330.5113442,469.4886558
496.4999801,330.607183,469.392817
496.5833135,330.7038682,469.2961318
496.6666468,330.8013991,469.1986009
496.7499801,330.8997736,469.1002264
496.8333135,330.9989913,469.0010087
496.9166468,331.0990503,468.9009497
496.9999801,331.1999502,468.8000498
497.0833135,331.3016892,468.6983108
497.1666468,331.4042664,468.5957336
497.2499801,331.5076801,468.4923199
497.3333134,331.6119297,468.3880703
497.4166468,331.717013,468.282987
497.4999801,331.8229296,468.1770704
497.5833134,331.9296777,468.0703223
497.6666468,332.0372559,467.9627441
497.7499801,332.1456634,467.8543366
497.8333134,332.2548988,467.7451012
497.9166468,332.3649603,467.6350397
497.9999801,332.4758466,467.5241534
498.0833134,332.5875572,467.4124428
498.1666467,332.7000899,467.2999101
498.2499801,332.8134433,467.1865567
498.3333134,332.9276165,467.0723835
498.4166467,333.0426078,466.9573922
498.4999801,333.1584158,466.8415842
498.5833134,333.2750392,466.7249608
498.6666467,333.3924765,466.6075235
498.7499801,333.5107266,466.4892734
498.8333134,333.6297875,466.3702125
498.9166467,333.749658,466.250342
498.99998,333.8703366,466.1296634
499.0833134,333.9918221,466.0081779
499.1666467,334.1141123,465.8858877
499.24998,334.2372065,465.7627935
499.3333134,334.3611032,465.6388968
499.4166467,334.4858004,465.5141996
499.49998,334.6112964,465.3887036
499.5833134,334.7375907,465.2624093
499.6666467,334.8646807,465.1353193
499.74998,334.992565,465.007435
499.8333133,335.1212427,464.8787573
499.9166467,335.2507116,464.7492884
499.99998,335.3809702,464.6190298
500.0833133,335.5120174,464.4879826
500.1666467,335.6438513,464.3561487
500.24998,335.77647,464.22353
500.3333133,335.9098723,464.0901277
500.4166467,336.0440559,463.9559441
500.49998,336.17902,463.82098
500.5833133,336.3147626,463.6852374
500.6666466,336.4512821,463.5487179
500.74998,336.5885771,463.4114229
500.8333133,336.7266453,463.2733547
500.9166466,336.865485,463.134515
500.99998,337.0050952,462.9949048
501.0833133,337.1454738,462.8545262
501.1666466,337.2866193,462.7133807
501.24998,337.4285296,462.5714704
501.3333133,337.5712033,462.4287967
501.4166466,337.7146381,462.2853619
501.4999799,337.8588332,462.1411668
501.5833133,338.0037862,461.9962138
501.6666466,338.1494951,461.8505049
501.7499799,338.2959588,461.7040412
501.8333133,338.4431752,461.5568248
501.9166466,338.5911425,461.4088575
501.9999799,338.7398588,461.2601412
502.0833133,338.8893223,461.1106777
502.1666466,339.0395313,460.9604687
502.2499799,339.190484,460.809516
502.3333132,339.3421786,460.6578214
502.4166466,339.4946129,460.5053871
502.4999799,339.6477854,460.3522146
502.5833132,339.801694,460.198306
502.6666466,339.9563369,460.0436631
502.7499799,340.1117123,459.8882877
502.8333132,340.2678183,459.7321817
502.9166466,340.4246528,459.5753472
502.9999799,340.582214,459.417786
503.0833132,340.7405,459.2595
503.1666465,340.8995091,459.1004909
503.2499799,341.059239,458.940761
503.3333132,341.2196879,458.7803121
503.4166465,341.3808537,458.6191463
503.4999799,341.5427345,458.4572655
503.5833132,341.7053284,458.2946716
503.6666465,341.8686339,458.1313661
503.7499799,342.032648,457.967352
503.8333132,342.1973695,457.8026305
503.9166465,342.3627958,457.6372042
503.9999798,342.5289254,457.4710746
504.0833132,342.6957561,457.3042439
504.1666465,342.8632857,457.1367143
504.2499798,343.0315119,456.9684881
504.3333132,343.2004335,456.7995665
504.4166465,343.3700481,456.6299519
504.4999798,343.540353,456.459647
504.5833132,343.711347,456.288653
504.6666465,343.8830273,456.1169727
504.7499798,344.0553926,455.9446074
504.8333131,344.2284403,455.7715597
504.9166465,344.4021679,455.5978321
504.9999798,344.5765739,455.4234261
505.0833131,344.7516559,455.2483441
505.1666465,344.9274121,455.0725879
505.2499798,345.1038399,454.8961601
505.3333131,345.2809374,454.7190626
505.4166465,345.458702,454.541298
505.4999798,345.6371324,454.3628676
505.5833131,345.8162257,454.1837743
505.6666464,345.9959804,454.0040196
505.7499798,346.1763931,453.8236069
505.8333131,346.357463,453.642537
505.9166464,346.5391871,453.4608129
505.9999798,346.7215629,453.2784371
506.0833131,346.9045893,453.0954107
506.1666464,347.088263,452.911737
506.2499798,347.2725823,452.7274177
506.3333131,347.4575445,452.5424555
506.4166464,347.6431478,452.3568522
506.4999797,347.8293899,452.1706101
506.5833131,348.0162682,451.9837318
506.6666464,348.2037808,451.7962192
506.7499797,348.3919251,451.6080749
506.8333131,348.5806989,451.4193011
506.9166464,348.7701003,451.2298997
506.9999797,348.9601262,451.0398738
507.0833131,349.1507748,450.8492252
507.1666464,349.3420435,450.6579565
507.2499797,349.5339304,450.4660696
507.333313,349.7264329,450.2735671
507.4166464,349.9195487,450.0804513
507.4999797,350.1132755,449.8867245
507.583313,350.3076103,449.6923897
507.6666464,350.5025517,449.4974483
507.7499797,350.698097,449.301903
507.833313,350.8942435,449.1057565
507.9166464,351.0909889,448.9090111
507.9999797,351.2883311,448.7116689
508.083313,351.4862674,448.5137326
508.1666463,351.6847955,448.3152045
508.2499797,351.8839131,448.1160869
508.333313,352.0836176,447.9163824
508.4166463,352.2839063,447.7160937
508.4999797,352.4847774,447.5152226
508.583313,352.6862282,447.3137718
508.6666463,352.8882561,447.1117439
508.7499797,353.0908582,446.9091418
508.833313,353.294033,446.705967
508.9166463,353.4977775,446.5022225
508.9999796,353.7020893,446.2979107
509.083313,353.9069655,446.0930345
509.1666463,354.1124044,445.8875956
509.2499796,354.3184029,445.6815971
509.333313,354.5249587,445.4750413
509.4166463,354.7320691,445.2679309
509.4999796,354.9397314,445.0602686
509.583313,355.1479439,444.8520561
509.6666463,355.3567034,444.6432966
509.7499796,355.5660072,444.4339928
509.8333129,355.7758531,444.2241469
509.9166463,355.9862388,444.0137612
509.9999796,356.1971612,443.8028388
510.0833129,356.4086177,443.5913823
510.1666463,356.6206063,443.3793937
510.2499796,356.8331236,443.1668764
510.3333129,357.0461678,442.9538322
510.4166463,357.2597361,442.7402639
510.4999796,357.4738255,442.5261745
510.5833129,357.688434,442.311566
510.6666462,357.9035583,442.0964417
510.7499796,358.1191964,441.8808036
510.8333129,358.3353452,441.6646548
510.9166462,358.552002,441.447998
510.9999796,358.7691646,441.2308354
511.0833129,358.9868303,441.0131697
511.1666462,359.204996,440.795004
511.2499796,359.4236595,440.5763405
511.3333129,359.6428179,440.3571821
511.4166462,359.8624687,440.1375313
511.4999795,360.0826092,439.9173908
511.5833129,360.3032367,439.6967633
511.6666462,360.524348,439.475652
511.7499795,360.7459413,439.2540587
511.8333129,360.9680131,439.0319869
511.9166462,361.1905612,438.8094388
511.9999795,361.4135827,438.5864173
512.0833129,361.6370751,438.3629249
512.1666462,361.8610353,438.1389647
512.2499795,362.0854604,437.9145396
512.3333128,362.3103484,437.6896516
512.4166462,362.5356959,437.4643041
512.4999795,362.7615005,437.2384995
512.5833128,362.9877597,437.0122403
512.6666462,363.2144701,436.7855299
512.7499795,363.441629,436.558371
512.8333128,363.669234,436.330766
512.9166462,363.8972822,436.1027178
512.9999795,364.1257711,435.8742289
513.0833128,364.3546973,435.6453027
513.1666461,364.5840586,435.4159414
513.2499795,364.8138516,435.1861484
513.3333128,365.0440739,434.9559261
513.4166461,365.2747227,434.7252773
513.4999795,365.5057948,434.4942052
513.5833128,365.7372881,434.2627119
